probe_id,gene_symbol
1058257,CHML
1047893,MAMLD1
1049713,RECK
1057072,FANCF
1052456,PTPN1
1040769,FAM219B
1044807,OSTF1
1038107,C18orf21
1040449,USP37
1042155,GOLPH3L
1018197,DTX2P1-UPK3BP1-PMS2P11
1037138,REPS1
1021788,MAP9
1046483,SUPT16H
1044240,YPEL1
1049965,GPR68
1046903,ADAM28
1038052,TLCD3B
1033733,ZCCHC12
1048538,ONECUT2
1053892,MYOG
1016113,FCGBP
1065705,CACNG7
1041555,HR
1049324,NAPA
1057819,CXADR
1057558,DPYD
1039170,RNASEH2B
1016552,NFKBIL1
1055432,HSPA5
1011284,ANP32B
1042468,COMMD8
1039951,IRF2BPL
1016183,HILS1
1023142,ARNTL
1043445,CSAD
1044246,PARVB
1040411,SPTBN4
1069029,API5
1033263,OR10Q1
1032049,KRT17P5
1020132,FNDC3B
1044551,RNF115
1048632,RECQL4
1032927,FBXO33
1035967,FTSJ3
1050591,TSN
1027808,HMBS
1025465,TRNP1
1041778,TRMT1
1023754,KLHL5
1038623,CTC1
1034218,PNLDC1
1025346,PIGP
1038597,OPA3
1037192,TIGD5
1049362,HRK
1044141,PDZRN4
1042102,OGFOD1
1018424,NBEAL2
1018257,CXXC1
1035707,UBALD1
1023509,CAMK1D
1047984,USP15
1045750,DICER1
1036885,SAMD1
1045057,CFAP61
1017553,SMIM22
1034206,FMC1
1010254,KRTAP19-8
1042168,RESF1
1044288,FHOD1
1040497,LRCH2
1051817,SALL2
1024804,HTR1A
1021241,SMIM1
1017766,GUSBP11
1031090,PIM3
1034626,TMEM99
1065347,WIPF3
1026698,EPHA3
1051661,SFSWAP
1046231,PLEKHA6
1050668,TPBG
1010389,CALB2
1050654,TPR
1043864,GOLT1B
1023222,NR4A1
1032858,LRRC57
1029939,SLX4IP
1026143,TAF13
1049300,TNFRSF10A
1041928,LAPTM4B
1066815,PSMD12
1047398,N4BP2L2
1035793,ANKRD9
1043675,PLEKHO1
1016847,FAM189A1
1048107,LCMT2
1021840,PLCH2
1050693,TNNI3
1045839,ANKS1A
1046577,CIT
1029969,CNMD
1035790,CLBA1
1021070,PC
1041884,CHST12
1037353,GPAT3
1022839,CABP1
1038626,MOGAT2
1038321,CLPB
1055340,HTR1E
1058859,BCL3
1038343,VOPP1
1035267,RTP1
1037345,PLPP7
1042186,SLC25A36
1032514,KANSL1
1020395,DEPDC1
1040137,PKNOX2
1034179,PEBP4
1048362,RAB36
1037132,SMIM3
1041965,NIPSNAP3B
1039779,PDIA2
1058875,BCAT1
1048302,MARF1
1019653,BBIP1
1053966,MX2
1056237,GPR26
1039560,PCDH15
1058280,RCBTB2
1042398,LAMTOR1
1052409,PVALB
1020979,ANP32AP1
1045988,ZZEF1
1046373,KLF8
1022823,TYSND1
1055414,IGSF3
1027006,IFT122
1044023,RRM2B
1046191,BTBD3
1035578,MFSD12
1041666,DOK4
1048036,ATP2C2
1056365,GMPR
1047445,NSA2
1011493,DNAH14
1058694,C5
1013578,FKBP15
1044680,TSPAN13
1036451,ARHGAP18
1047155,IVNS1ABP
1020609,RIMS2
1043486,CRNKL1
1023974,RELN
1040538,WDFY1
1031226,FAM174B
1031330,CENPVL3
1046153,ELL2
1069952,PLCL1
1028664,P2RY13
1040133,UBE2O
1025845,TIAM2
1016483,ST20
1039487,SLC2A11
1041340,PCDHB9
1052906,POLE2
1038065,JAM3
1034717,FAM81A
1039134,SRD5A3
1018194,SMIM20
1020541,EXPH5
1051806,ATXN2
1068674,TNFRSF11A
1029362,SLC7A14
1010468,COLCA2
1028933,STAG3L2
1049664,RAE1
1024350,CASP7
1041158,SPHK2
1015358,AK9
1035877,CYP2R1
1021043,SNX21
1059188,ANXA5
1018897,DDX11L2
1070333,NOL9
1035243,SPATA4
1019032,LINC00839
1055591,ONECUT1
1038615,TEDC2
1043139,MSRB1
1056894,FOS
1015094,C14orf132
1026993,USP33
1032542,CES4A
1036293,SLC35A4
1035993,TADA1
1013486,KIAA1211
1058189,CHUK
1038760,DNAJC22
1047717,TSHZ1
1024054,PCDH11Y
1018672,LOC220729
1051957,RPS6KB2
1026951,RPS6KA3
1051026,ABCC8
1041042,OTUD7B
1056995,FGF9
1037489,AFAP1L2
1057424,TOR1A
1023310,ZBTB16
1048845,ZMYM4
1043671,HSPA14
1031442,RPRML
1050031,MAFK
1011167,ITGAV
1036941,RSPRY1
1023326,TAF1
1018685,MAN1B1-DT
1015789,ERFE
1034346,DTX3L
1016398,TEX10
1023837,LDHC
1031250,C11orf87
1041705,MREG
1057437,DUSP8
1051841,S100A10
1018362,AGAP11
1024102,COLEC11
1039290,TMEM43
1013894,CYP1B1-AS1
1058185,CISH
1035083,UNC5D
1040241,TMEM35A
1012351,CCNA1
1031877,KIAA1211L
1043039,C11orf24
1015786,ERICH2
1040489,POGK
1041450,ZNF395
1046962,VAMP5
1047322,SEMA4F
1066293,LOC101930085
1023022,COL6A1
1050453,UMPS
1021526,LOC441601
1019428,ASAH1
1057828,CTSS
1047939,AKT3
1036894,DNAJC11
1038143,CHST9
1060043,MAGI2-AS3
1029486,NUP205
1035187,GRPEL2
1029199,SORBS2
1048964,SLC16A6
1014402,PLPP5
1016186,SCN8A
1059126,SHROOM2
1058049,SLC31A1
1047924,ZBTB33
1038225,SBF2
1030878,OGT
1039678,YTHDC2
1010572,TINCR
1026561,SRSF7
1055205,IDH3A
1013226,
1030121,ACSL6
1026927,KATNAL1
1051432,SLC8A1
1043661,HERC5
1023581,IGFBPL1
1070944,DLGAP1-AS4
1030143,MED22
1014456,BNIPL
1052244,PRPH2
1010593,RASSF7
1022019,TMEM238
1038591,ARMC9
1048056,WASHC5
1021094,LTBP4
1033536,KRTCAP2
1015708,LOC441052
1030349,UNC45A
1041440,KMT2E
1010296,PLAC9P1
1012723,DPY19L2P3
1045006,SERBP1
1049414,DGAT1
1045890,PLCB1
1020641,OTUD4
1064838,LINC01138
1025337,ZMYM3
1036558,ARRDC1
1044845,HEYL
1032230,LCN12
1018979,TDRKH
1034512,SLC35F3
1026173,SYNJ2
1058322,CEBPG
1011153,NAIP
1047555,TNIP1
1060776,FAM217B
1043681,NAGPA
1048329,ISG15
1054199,MEST
1013231,CCDC40
1063884,TAF1A-AS1
1016564,FAM86FP
1015363,GSPT1
1034382,ITPRIPL1
1020473,CCDC152
1027608,MRC1
1022785,GTF3C2
1016884,RCC2
1071059,LOC105373876
1043735,COMMD2
1052215,RFPL1
1013002,HDAC10
1045632,RIMBP2
1028274,MSMO1
1027523,ADPRHL1
1059926,STARD7-AS1
1053341,PBX1
1055451,HSD17B1
1028562,DLC1
1050285,ZFX
1020234,IRF2BP2
1040461,CACHD1
1068867,LOC101927752
1042419,CZIB
1027598,PRCP
1035556,FBXO27
1036016,CNTROB
1056961,FOXF2
1043378,UBE2J1
1027888,ZNF592
1049148,MBD2
1048114,ARHGEF17
1036297,ZBED6CL
1044561,ARHGEF16
1062626,THAP9-AS1
1042480,ABITRAM
1040107,ASCC3
1022836,ADAMTSL1
1040422,EPG5
1029408,EEF1AKNMT
1048237,FAM131B
1061717,GTF3C4
1050319,XK
1051669,SRSF3
1044926,KLHL3
1028095,SLC35F1
1016750,PUS7L
1025000,ETS2
1055801,H2AFX
1020246,FAM169A
1042204,MRPS10
1047877,ABCC5
1042219,TMEM33
1067617,ZNF48
1011781,E2F5
1042017,GIMAP4
1010784,TNFRSF10B
1052137,RP9
1035481,GOLT1A
1036441,PIGS
1017449,C11orf95
1042878,PRMT7
1035706,SNX20
1025817,MTUS2
1037032,GFM1
1049419,JRKL
1047414,RBM14
1024079,FAM149A
1024632,LRFN2
1016064,PELI3
1044717,FOXB1
1024076,PDZD2
1026102,KCTD16
1032597,MORN3
1052993,PLCB4
1014426,ZNF876P
1036276,LACTB
1045970,STAB1
1041286,GRM8
1048474,BAG3
1043544,GMIP
1052737,PREP
1013296,ADCYAP1
1044407,DEXI
1041585,RIOK2
1042532,FOCAD
1049822,HIST1H2BM
1066488,LINC01637
1036205,OSBPL10
1016805,ABHD17A
1019587,FAM155A
1020506,HAUS2
1045409,FLRT2
1016010,MX1
1041495,PLGRKT
1019330,MTCL1
1042855,PUS7
1042001,AP5S1
1047017,RAI2
1040311,OSTC
1016907,SLC15A3
1016198,FANCL
1017009,PARGP1
1026724,MBNL2
1041531,PAG1
1034209,BMT2
1043161,NLK
1046281,SCAF8
1055775,HARS
1028674,NQO1
1013567,RABGEF1
1029538,LPGAT1
1027403,ZNF708
1019322,TAF3
1035841,SLC15A4
1018151,ACOX3
1017358,PMS2P4
1025227,TSPAN4
1017120,ADIPOR1
1024753,PRB2
1031539,NHLRC1
1016705,UBP1
1046028,CDK19
1039749,GAREM1
1019799,CHRNA7
1024982,MBD1
1042746,SLC35F2
1014171,ANKLE2
1064465,LINC01485
1016586,TSPOAP1
1030368,ZNF623
1066282,LOC101927420
1032491,LINC00482
1037047,TSPYL5
1037929,SLC4A11
1046574,BTN2A1
1036050,PANX3
1053633,NPAS1
1051038,STXBP1
1050537,TWIST1
1037532,MCHR2
1021675,STEAP2
1042343,WIPI1
1040523,PITPNM2
1046509,ZNF277
1051434,SLC7A4
1044515,DHDH
1051424,SLC9A5
1048663,PPT2
1020076,ADORA1
1066985,LOC105374952
1010662,UBN2
1035352,OSR1
1054737,KNG1
1045814,WASHC4
1052221,REV3L
1045315,ARIH1
1044187,HCFC2
1046777,HNRNPA0
1037588,BRSK1
1021497,ROCK1
1033436,SLC10A4
1038486,TNKS2
1051055,STK4
1017207,PRDM2
1020949,LINC00842
1030447,C17orf58
1045753,FRAT2
1051016,SUV39H1
1036581,FANK1
1028013,SDC3
1037909,OBSCN
1036680,NXPE3
1036046,SLC26A8
1016426,ARAP1
1056853,FUS
1035976,SSX2IP
1045065,APPL1
1057935,CRYBB1
1068676,LHX4-AS1
1047985,HS3ST1
1035865,ARL14EP
1057364,EFNA5
1032559,C14orf177
1016378,PTPN12
1034554,CILP2
1046146,SHANK2
1025784,COL25A1
1028575,KIAA0753
1045625,SUZ12
1017420,ZNF697
1051335,SLCO2A1
1015896,CCER2
1020435,NR1D2
1062716,LOC103344931
1037267,PLXDC2
1040588,ZNF398
1070097,PART1
1047898,CHAF1A
1025988,STAR
1057137,EXTL3
1048564,HAND2
1055873,GTF2A2
1046855,LYVE1
1044664,CACNG4
1026487,LIMK2
1026322,PTPRC
1023240,SCN2B
1051861,RYR2
1049391,NOL4
1045816,MAN2B2
1038520,CXXC4
1054779,KCNS1
1054783,KCNN4
1057410,GPR183
1043088,BCL11A
1016383,NUDT22
1028849,LRIF1
1032691,PYDC1
1016310,LOC400710
1029607,OSBPL2
1034056,SLC5A12
1049912,ESS2
1038167,GSG1
1016664,FREM3
1016163,MOGS
1048775,BCL7B
1032572,CHAMP1
1037807,CHD6
1043238,KLF13
1024069,CAV2
1051544,SLC6A1
1065833,MIA3
1039679,SPATA20
1052438,PTPRE
1034238,TTC23L
1017891,LPAR6
1014880,MIER1
1011069,ZNF853
1017782,LOC100049716
1025578,SAMD15
1049220,IER3
1015310,SHISA7
1022551,NOP2
1011034,FBXO28
1026289,UBE2E1
1045755,PPWD1
1010949,FBXO46
1067202,UBE2QL1
1027004,FSTL4
1021086,MSANTD1
1046162,SEPHS1
1018035,LAMA2
1045110,RPAP1
1054959,IRF5
1016213,OGDHL
1051785,SCNN1D
1049445,EIF4G3
1053662,CNOT2
1049703,DYRK3
1017253,CXADRP3
1057017,GPC4
1019053,LRP12
1040492,COL20A1
1039492,TMEM108
1064786,STIM2-AS1
1045936,CYFIP1
1018846,C12orf75
1053802,NDUFS1
1012595,LOC728485
1015620,RASAL3
1048275,GREB1
1034654,SLC35G3
1023069,UBE2J2
1042368,PHIP
1022357,OXLD1
1027434,PRPF38A
1054229,ME2
1057230,EPHB3
1016484,LINC00266-1
1043078,TM6SF1
1027899,MCRIP2
1037941,LRMDA
1017988,ALDH16A1
1032314,RNF212
1020685,LRRIQ1
1066157,C12orf49
1031452,TMEM220
1015741,STK31
1049955,GAN
1035456,HIST3H2BB
1010359,PRSS56
1039494,RASL11B
1042761,PDP1
1066138,LINC02012
1051237,SORD2P
1016302,NCEH1
1038240,ADAMTS10
1058375,CDH18
1022796,CLIC5
1047866,TSSC4
1023048,CPLX3
1012923,PMS2P5
1041874,SLC35E3
1048040,ARHGAP44
1030804,B3GALNT1
1038913,WDR78
1045525,SMUG1
1040239,GPBP1L1
1027882,SRGAP2
1046784,KDELR1
1016454,MIR29B2CHG
1053355,PAWR
1024248,NSFL1C
1039428,PDCL3
1030219,GGTLC1
1037585,ABLIM2
1026188,WDR17
1068874,PTGES
1068079,RNF208
1026582,PPP2R5D
1044613,STK36
1048442,H2AFY
1042998,CLIC6
1029708,HNRNPA1L2
1037072,DNAJC14
1041274,SERTAD4
1054637,LAMB1
1050874,TECTA
1017923,SPATC1L
1010480,LINC00599
1061177,OBSL1
1030764,GLT8D1
1027513,KRTAP5-3
1025439,MGAT5B
1068218,PMS2P7
1051340,SLC20A1
1024353,ALDOC
1054468,LYL1
1055645,HLF
1048798,DHRS3
1013327,KTN1-AS1
1047703,CALCRL
1039701,DEPTOR
1015219,FAM182B
1014860,H2AFJ
1051212,SOX11
1018568,ANKRD30BL
1031625,ZNF568
1018641,CDK20
1055821,GZMB
1044892,SACS
1033564,THAP8
1010289,GSTK1
1018560,CCDC85C
1044671,FOXP1
1042058,TMEM100
1065448,LOC101928068
1066173,LOC100287497
1046243,R3HDM2
1015767,ZFHX2
1058737,KLF5
1067219,GNL1
1023631,NPR2
1046333,CBX3
1033832,RNF168
1040561,SIPA1L2
1020431,SHISA9
1019470,KAT2A
1035166,SOWAHA
1015952,EBF4
1015703,ZNF629
1043493,NGRN
1020384,GPR85
1032825,CNEP1R1
1017946,ITPR1
1022220,MTHFR
1019137,CCDC173
1025886,NUP50
1056836,ACKR1
1033817,MMAA
1027637,FARP1
1043324,CXXC5
1020315,DCLK3
1049636,PARG
1042622,MFSD6
1024474,SMARCD1
1032761,NEGR1
1021680,SLC29A4
1043687,MYO15A
1055802,HIST1H2AD
1065634,LINC02482
1058416,SEPTIN7
1041081,ARNTL2
1050318,XPA
1042405,TESC
1021596,HTR1F
1056951,FOXL1
1036556,DPH7
1045793,ANGEL1
1030781,LTC4S
1043396,HPCAL4
1041210,INPP5E
1041732,ZNF692
1019608,KAT6A
1042529,YTHDF1
1019080,TENM2
1042936,GFOD1
1013420,INPP4B
1033772,CCDC71L
1040197,FASTKD5
1034790,BCDIN3D
1025643,C2orf76
1034275,TRMT44
1040145,SRR
1034540,DIRAS1
1059016,ATF1
1049484,AKR1C3
1030561,ZNF37A
1036718,RASL10B
1017393,INCA1
1050851,TFCP2
1039127,USB1
1015511,DEFB131A
1049567,PIAS1
1070007,CFAP44
1038310,CDADC1
1011313,PINLYP
1056376,GM2A
1048173,LZTS3
1013994,AMER3
1056512,GARS
1048078,SETDB1
1037638,PCGF5
1030881,ARHGAP39
1027708,EPB41
1038725,C10orf88
1057128,F2RL1
1025457,ZNF638
1024656,FIGNL2
1049155,KIFC2
1020890,HGH1
1055405,DNAJB1
1057708,ECI1
1046511,LZTS1
1062891,LOC646903
1024073,VAPA
1038426,APOL6
1058685,C8G
1020535,ZNF674
1041372,UBFD1
1042485,COMMD4
1031599,PFN4
1025320,TGFB1
1034869,MIB2
1054140,MAP3K11
1050353,WNT3
1033380,CCDC171
1038090,DYNLRB2
1030124,CDR2
1022443,GON4L
1011278,FTCDNL1
1031339,LCN15
1044522,R3HCC1L
1033188,NSUN6
1035297,LYZL4
1050144,ZNF215
1022134,TPTE2P6
1059428,ACTN4
1058196,CHRNB1
1039181,PGBD5
1036713,NEXN
1039489,TRAK2
1064369,MAPK10
1053504,OAS3
1034561,TTC9B
1034229,SNRNP48
1012728,TNIP2
1047511,NPM3
1046697,TLK2
1029346,IGF2BP2
1051979,RPN1
1029972,OR52N2
1051631,SH3GL1
1051232,SORL1
1045742,SIRT5
1036739,SESTD1
1039332,ZSCAN5A
1037629,ELOF1
1062429,LOC641746
1048464,IGDCC3
1043019,CSNK1G1
1018438,RBM34
1047189,USP16
1028169,METTL1
1042969,DPM3
1024187,FBXW7
1017470,MAD2L2
1046664,MID2
1053849,NDP
1043472,CDC40
1039255,GLB1L
1037282,ADO
1040526,USP36
1044970,RGS22
1042857,EXOSC4
1030991,GTPBP8
1046356,CD300A
1015707,LOC101928659
1064400,CTXND1
1050518,TYRP1
1020157,TENM3
1046460,DDX20
1067306,CNTN5
1029550,CAMKK2
1012574,ZNF56
1015738,FAM162B
1036984,RELL2
1035286,DCBLD2
1033534,CRTC2
1015942,TCHH
1040726,SLC4A10
1062182,LOC100507557
1033794,PRSS35
1020412,ANKRD20A8P
1010238,BICDL2
1031819,LANCL3
1035661,SLC43A2
1010989,LINC00473
1049385,MBTPS1
1030004,FBLN2
1020054,MPEG1
1028198,CACNA2D1
1050539,HIRA
1061422,CSRNP3
1042619,SYTL2
1055208,IDH2
1019099,ARHGAP5-AS1
1044512,TP53TG5
1025540,RASGRP2
1021737,PTPRD
1050185,ZNF148
1016513,GNAS
1042116,CCDC87
1056430,GHR
1010602,FAM149B1
1016100,SAPCD2
1028188,SYNE1
1038786,ZNF696
1015226,FCHO2
1015990,ITGA7
1043199,GINS2
1040580,LRRC7
1038776,SYNDIG1
1056829,G6PD
1010512,WTIP
1016029,REPIN1
1047427,ARIH2
1043146,FBXO40
1038880,CSPP1
1021836,DMKN
1039478,OTUB2
1017249,CTIF
1034979,CHODL
1036063,COX20
1055919,CXCL1
1047664,RCAN2
1053494,OCA2
1037418,FAM71F1
1011800,SPATA24
1068998,CHROMR
1037863,NSRP1
1011201,LINC01000
1023641,DIP2B
1053091,SERPINB9
1057457,DTX1
1039656,PCDH20
1021012,NUPR1
1052797,PPP1CC
1051196,SPAG4
1053962,MYB
1013570,RBMXL1
1037778,TMEM117
1026514,THEMIS
1070001,ANKRD33B
1019706,ZNF826P
1032281,ZNF454
1025820,DAPL1
1046230,INPP5F
1062231,INAFM2
1031632,ATP9B
1021364,TMEM106A
1047173,HEXIM1
1060178,SHISA8
1057226,EPHB6
1050975,TAL2
1025867,FAM160B1
1058412,CDC6
1056190,GRB14
1053768,NEFM
1011591,LOC731157
1040732,ANKRD6
1021022,NTSR1
1012068,BLNK
1059268,ALDH1A3
1049128,CHRNA6
1043454,MRPS17
1038076,CD99L2
1020443,RBM27
1048063,PLPPR4
1053296,PCYT1A
1054273,MC1R
1061751,ZDHHC20
1049174,AP1G2
1053286,PDE1C
1032526,HID1
1052452,PTPN4
1012285,LRRN3
1025025,TAP1
1040295,PRM3
1052154,RNF2
1021121,SLA
1018318,ANKRD20A4-ANKRD20A20P
1015988,ASH1L-AS1
1026233,DYRK1A
1016940,ISLR2
1045406,FLRT1
1037405,CREB3L3
1028195,GTF2IRD1
1058467,CD24
1061259,ARHGEF28
1048061,NUAK1
1037200,ABHD13
1015962,UMAD1
1045788,ARHGEF12
1040334,ZNF71
1016053,WDFY4
1058204,CHRNA3
1015941,NGEF
1035242,CPEB2
1018538,LOC729080
1027307,PPFIA4
1040477,RDH14
1051875,RSU1
1046124,MAST1
1033227,ATOH7
1051105,SSTR1
1048847,DCLK1
1019199,POSTN
1023906,FAM13A
1017170,NSMAF
1019952,DCAF13P3
1067016,TRIM71
1016637,TESPA1
1052378,RGL2
1044092,LMCD1
1025353,FAT3
1025795,SCRT1
1015947,BEND3
1054530,LOXL1
1018077,ASB10
1012901,PLEKHM2
1042349,EPN3
1021818,SPTSSB
1062927,PWAR6
1033343,SENP5
1048682,CPNE6
1053162,VIT
1012184,CTNNA3
1012298,POLR1A
1032738,NALCN
1017192,SLC25A45
1058971,ATP4A
1037314,RIOX2
1044312,LGALSL
1049673,CDC42BPA
1013649,ADCK1
1025521,MTMR7
1020025,DNAJC3-DT
1027665,CISD2
1043918,NTM
1010578,SSC5D
1017150,R3HCC1
1056225,MLNR
1034071,FAM122B
1063644,C1orf189
1022608,KCNIP1
1053954,MYBPH
1044605,RSPH14
1026994,CACNA2D3
1052674,PRKCSH
1034501,MFSD4A
1033316,YPEL4
1023811,SORCS1
1039329,GDPD3
1026539,ADAMTS13
1017548,LOC730098
1059211,ANK3
1015718,GIT2
1042077,MRGBP
1046720,CCNI
1026037,LGALS8
1011230,MORN2
1052684,PRKCI
1025689,CRYBA2
1036214,OSBPL1A
1023170,USF3
1010808,ZBTB21
1053035,PIP4K2A
1010360,POMT1
1030419,ALG1L
1035804,TEX29
1033643,PGAM5
1010640,HMGXB3
1019991,GAS8
1029894,CABYR
1045068,ERC2
1052432,PTPRJ
1040055,RBM26
1043329,LARS
1049946,AKAP1
1035156,HINT3
1046009,POGZ
1017604,CCDC85A
1020697,ZNF286B
1017679,ART3
1026512,CYB561
1045059,TNFAIP1
1020695,USP45
1049545,RRP1
1011631,ASAP2
1021384,CARHSP1
1068380,MPZL3
1067504,PCAT6
1043465,ZMYND10
1021763,TMED10P1
1018192,C5orf49
1031087,STX19
1051136,SRPK1
1028770,RICTOR
1024099,APAF1
1059167,APCS
1056911,FMR1
1040406,TRIB3
1028778,RALGAPA1
1046572,PTPRT
1052241,REL
1048806,CRLF1
1045151,C2CD2
1040565,ARRDC3
1011269,SOX6
1058575,CAPZB
1013124,TTC39A
1055473,AGFG2
1030918,ARHGEF1
1065412,OTUD6B-AS1
1027722,CMAHP
1039053,MORC4
1011007,JMJD1C-AS1
1036794,SPSB3
1068807,HNRNPUL2
1027068,XKR4
1049206,SLC5A6
1032247,MICU3
1046536,FICD
1017871,TXNDC16
1011184,GK
1042028,KLHL26
1028615,HTR2A
1049813,HIST2H2BE
1025129,NFX1
1041921,PI4K2A
1027389,UBQLN1
1019155,FNDC10
1060256,TRAF3
1032163,DDX51
1042453,SSH3
1042402,TMCO3
1048017,MAFB
1059413,ACYP2
1017448,UPP2
1035062,PTPDC1
1045822,SATB2
1016380,SPHK1
1041914,LGR4
1055011,IMPG1
1023977,PPEF1
1057971,CREBL2
1054623,LASP1
1020104,ZNF234
1016054,BTG3
1041724,ZNF446
1013447,DPEP1
1040300,RRAGD
1047014,RAI1
1018974,MGC70870
1010406,DIAPH1
1019526,ANKRD20A9P
1016522,APIP
1056397,GLDC
1022991,DLEU1
1018574,
1046046,HECW1
1017945,DRAIC
1039323,PLEKHF1
1012675,PPP1R3G
1048337,GNA14
1043348,CWC15
1027444,AP1G1
1020358,LINC01551
1059085,RND3
1054123,FOXO4
1047872,SCAMP2
1039357,RNF26
1022619,PCNT
1044393,SLC6A16
1050715,CLEC3B
1029046,ATP1B1
1056437,GGCX
1024357,TUG1
1040801,TMEM159
1043928,VILL
1027814,MMP28
1025511,RORB
1047937,MED6
1049633,CNTNAP1
1043064,MBD3
1030766,RGS11
1058165,CLCN4
1035216,EMB
1046937,WASF3
1052231,RENBP
1056531,GALK1
1025793,MAP3K3
1024970,PICALM
1055860,GTF3A
1059469,ACADL
1064829,COA6-AS1
1051451,SLC6A6
1038496,TRAF3IP3
1039010,BBS10
1056990,FGF12
1039460,AUNIP
1033539,SLFNL1
1053265,PDGFRL
1045980,SEPTIN6
1012899,CDKL3
1015425,
1053300,PCSK2
1044301,SSU72
1017751,VWA5B2
1048168,TMEM94
1053944,GADD45B
1049481,CHRD
1040931,DDX24
1043269,AZIN1
1039645,CASD1
1062294,SLC45A4
1044147,ANAPC4
1032750,TAB3
1045433,KCNE4
1047471,CORO2B
1046330,EXOC3
1029167,KLHL21
1030681,PPP1R14B
1051691,SEMG2
1046904,CYP46A1
1044383,C19orf53
1042726,KLHDC4
1010897,SNAP25-AS1
1048026,RNF10
1047025,STAG3
1045617,R3HDM1
1019380,SLC2A5
1038348,GDPD5
1046886,FGL2
1030614,CCL28
1040803,RNPEPL1
1058392,CDH8
1019919,LINC-PINT
1044331,MED4
1041797,TENT5A
1051655,SFTPC
1050190,PCGF2
1034427,HSCB
1064766,LINC02223
1054259,MCL1
1047160,POLR3G
1016041,ULK3
1060442,FBXW4P1
1047584,EIF1B
1061795,KAZALD1
1061622,EGFR-AS1
1046351,GPR182
1057931,CRYBB3
1043084,SPA17
1047186,SH2B2
1041814,MIOX
1057577,DNMT3A
1048986,USP6
1047995,GOLGA5
1010820,MGAT5
1050533,TNFRSF4
1022725,BRD7P3
1021881,AGPAT3
1017689,C11orf71
1035609,JOSD2
1011077,C2CD4D
1037130,H2BFS
1010645,LOH12CR2
1033722,PWWP2B
1039882,GREM2
1067909,DAPK1-IT1
1016612,GASK1B
1022459,RPL13P5
1016218,TMEM170B
1016609,ENOX1
1027414,NMNAT2
1058723,BUB1B
1055938,GRIN1
1017232,PHLDB2
1037666,PDCD2L
1049817,HIST1H2BI
1032797,TCERG1L
1042272,CRTAC1
1046476,FZD10
1034887,ZNF280B
1054597,LETM1
1021313,CCDC158
1031766,WDR86
1052269,RBM3
1015328,RABEP1
1042235,SDAD1
1049434,BECN1
1054153,MIPEP
1026075,TSC22D1
1044768,RNU12
1062014,SNHG14
1052502,PSPH
1032161,SNHG10
1019423,NPAP1L
1051666,SRSF5
1058979,ATP2B1
1014665,SLC1A4
1052254,RCN1
1023838,ERBB2
1046449,GALNT5
1067942,KRBOX1
1018570,PTMAP11
1024146,LOC284009
1025933,RALGPS1
1045924,PSME4
1010579,HNRNPDL
1049691,CUL1
1036522,ZBTB47
1018501,
1018964,ZNF880
1043511,RSRC1
1037209,ZNRF1
1041783,KIF16B
1031076,WASHC2C
1027609,CACNB2
1057670,DHX15
1031700,ANKRD37
1020503,ANKRD18B
1033544,TCTEX1D1
1051309,HLTF
1015960,GOLGA2P7
1036378,MRAP2
1059389,ADCY8
1031393,SNORC
1045768,SIK3
1022331,NSUN5P2
1055210,IDH1
1047817,FEM1B
1043395,YTHDF2
1056509,GART
1071074,ZBTB7A
1026405,PML
1012969,CLEC2L
1013956,PWAR5
1044433,TMEM121B
1019623,POP1
1056380,GLS
1030608,CGGBP1
1023767,KEAP1
1047798,FRY
1026138,PAK5
1048096,EPM2AIP1
1042104,SLC38A7
1017145,LOC554206
1041276,TMX4
1043849,ZBTB7B
1048719,B4GALT6
1059779,TMEM233
1055677,HLA-DMA
1041051,NT5M
1046254,LMTK2
1064234,ACTR3C
1041918,IMPACT
1016631,GINS3
1054180,SCGB2A2
1028557,MYO18A
1013348,HILPDA
1057852,CTNNA2
1029371,P2RX2
1044914,BLOC1S6
1017593,MIR205HG
1017247,SEC14L5
1037363,KMT5C
1041038,RGMA
1051734,CXCL5
1018165,DNAH6
1038099,SELENOO
1016677,CLP1
1044299,DNAJC15
1021159,CCT6P1
1049596,COPS3
1026044,PRXL2C
1037287,ZDHHC12
1050964,TARBP1
1049316,RIOK3
1018958,LINC01126
1035709,ANKS3
1042519,LIME1
1057429,DVL2
1053202,PEG3
1055441,HSPA1A
1053105,PHKG2
1043495,PRR16
1044138,TRHDE
1016095,LTK
1070038,ZNF710
1033284,RTKN2
1016849,ITPK1
1035843,TMEM132D
1046202,DENND3
1062966,INTS6-AS1
1023896,LAT
1058831,BICD1
1036856,SCRN2
1031569,LHFPL3
1021286,NCALD
1037395,HDGFL2
1048136,MRPL19
1018112,DNMT1
1049490,AOC3
1043278,UFM1
1020023,NRXN3
1055601,HMX1
1045037,EDRF1
1047200,SCGN
1047054,CNPY3
1024894,CTDP1
1033377,NAIF1
1067010,UPP1
1048512,RPH3AL
1050056,DEK
1018000,CCDC66
1064437,LOC100507507
1026431,FNBP1L
1034049,C11orf65
1062420,IDH1-AS1
1018927,EIF2AK2
1034806,SPTY2D1
1031664,NDUFS7
1025017,SCYL3
1052665,MAPK6
1030152,TICAM1
1039605,MRPL1
1014058,MALL
1038432,EEPD1
1049824,HIST1H2BN
1042391,C19orf24
1040613,RPTOR
1051277,SNAPC4
